扰动类型,扰动幅度_百分比,样本序号,重优化成本_元,成本变化率_百分比,同情景无储能成本_元,同情景节费率_百分比,购电总量变化率_百分比,电池调度相对变化_百分比,全冻结缺电量_千瓦时,全冻结富余量_千瓦时,固定电池可行,固定电池补救成本_元,固定电池后悔率_百分比,固定电池不可吸收电量_千瓦时,独立回代最大违反量_千瓦时
逐时段独立,10.0,90,34969.82157842534,-0.44731189906847374,48361.84999822299,27.69130713628558,-0.83051419328245,10.192231855370615,3045.9258923112848,3659.0652147345795,False,,,196.8451664168943,1.0231815394945443e-12
逐时段独立,10.0,91,35492.37055835873,1.0402895031892665,48709.2779482927,27.134270813795204,1.1222783877248732,9.821839302236153,3519.5987204002763,2950.9675349271524,False,,,317.35346583442185,1.2505552149377763e-12
逐时段独立,10.0,92,34734.12132600942,-1.1183074219209326,47887.06958124989,27.466596662224,-1.1675245651797783,11.161990086615662,3349.7329346690676,4061.201400039388,False,,,318.657569514531,3.637978807091713e-12
逐时段独立,10.0,93,34930.69093223268,-0.5587096940749242,47797.96740339181,26.92013315663722,0.04296158023231467,9.742588845853126,3053.4386794511047,3044.0887235511727,False,,,254.00310836446175,2.0463630789890885e-12
逐时段独立,10.0,94,35373.72503517139,0.7025273919942737,48366.448113520935,26.863091223598463,0.9749150593516998,10.618144393245327,3288.9099510074507,2762.5371838558613,False,,,224.61244577733362,6.366462912410498e-12
逐时段独立,10.0,95,35158.732288103245,0.09048235067664846,48353.738089426966,27.288491692039305,-0.08060497615709483,8.781370722123187,3190.886199529144,3297.8467572204663,False,,,172.0222563020524,8.810729923425242e-13
逐时段独立,10.0,96,35332.32074121278,0.584656937515218,48050.513688561696,26.468380816449937,-0.5404729155159216,15.597358619345602,3541.549432827451,3689.5087666650124,False,,,91.09301931479828,6.821210263296962e-12
逐时段独立,10.0,97,35009.39977971323,-0.33463999653751464,48271.10857811581,27.473387682699514,-0.08218093139328309,9.442400892886111,3187.3775530497733,3318.475591509762,False,,,318.7079154972239,4.547473508864641e-12
逐时段独立,10.0,98,35101.17710344835,-0.0733667365624732,47902.58609232573,26.723836922299764,-0.11373360891537843,8.766531774121345,3032.6017518819986,3047.3364720239774,False,,,291.5215369933101,1.1141310096718371e-11
逐时段独立,10.0,99,34895.901306549684,-0.6577493974088556,48189.969551625865,27.586795278702674,-0.8456655474609165,13.014331806246954,2942.0992829562983,3480.812913486792,False,,,253.46988151324797,1.3642420526593924e-12
逐时段独立,10.0,100,35548.09585041065,1.1989292207679547,48643.509802183675,26.921194636298942,1.359688734889386,10.826591510560373,3670.093882099148,2979.4571978503336,False,,,232.1279068236822,9.094947017729282e-13
逐时段独立,20.0,1,35673.035928023215,1.554610777506102,49536.61626861294,27.986530742056104,1.797152889200282,21.0566861212784,7173.790074304112,6327.995376216089,False,,,404.9400252731462,8.597567102697212e-13
逐时段独立,20.0,2,35089.966081533894,-0.10528246611344942,47849.28462304437,26.66564117317137,1.1637783863807538,21.16507358732571,7312.470627880851,6726.900472814352,False,,,709.9711494616876,1.1368683772161603e-12
逐时段独立,20.0,3,36295.46513486559,3.3265529235283218,49564.61185710866,26.77141255639629,2.4206226667073727,14.695874699840632,6831.819716313585,5507.856945082346,False,,,413.500780107799,4.320099833421409e-12
逐时段独立,20.0,4,34715.098933000685,-1.1724606967349094,48166.6762071232,27.927144518502626,-0.6875052926276548,20.805828860381386,6105.990238190488,6718.58536588259,False,,,542.3820160137316,2.9558577807620168e-12
逐时段独立,20.0,5,34687.69215581179,-1.2504827802968421,48348.56315319384,28.254967896558124,-0.4902257250847364,20.154397523165756,6305.492507041305,6833.005126171564,False,,,571.0894186586611,5.4569682106375694e-12
逐时段独立,20.0,6,34214.663857600346,-2.5971078561254046,47631.10928308118,28.16740073329854,-1.1952218870713405,18.791853807897013,5669.075163951595,6439.106779686837,False,,,449.2787542329763,6.59383658785373e-12
逐时段独立,20.0,7,34141.46185634123,-2.8055005693501363,47637.87136469387,28.331260658206723,-2.5015987242423265,25.600910703426386,5641.99239414757,7215.253233584234,False,,,688.8761535177573,6.821210263296962e-12
逐时段独立,20.0,8,35882.794194286296,2.1517542090517705,48885.44477946587,26.59820452455264,1.9727173012565213,19.781357757543454,6557.555332600781,5577.952630476724,False,,,536.4186749169701,3.410605131648481e-12
逐时段独立,20.0,9,36315.938598814864,3.3848371319940935,49168.12774157993,26.13926893924898,2.5384214279286166,23.28613426514644,7770.2490690247505,6277.982794159692,False,,,208.3137898484165,1.1368683772161603e-12
逐时段独立,20.0,10,36400.50935846065,3.62559462166542,49842.23510812048,26.96854529196235,3.296825295073047,18.285968533636968,7086.601518243714,5328.287907893913,False,,,529.7570742748451,7.048583938740194e-12
逐时段独立,20.0,11,35398.29605989905,0.7724766067921548,48523.99797474444,27.049918520063,2.6519556721427806,22.94432442903682,7116.776953534402,5851.15683975656,False,,,725.6949856801923,1.1368683772161603e-12
逐时段独立,20.0,12,34245.55127854538,-2.5091770161956832,48152.53100362845,28.881098117220734,-1.474498964093729,18.387785638134343,5880.1690598776295,6982.487319155609,False,,,401.6244940076074,5.229594535194337e-12
逐时段独立,20.0,13,35868.370112211815,2.1106914847057867,48605.16378162458,26.204610124630364,1.0771096316841255,18.821790756061816,6495.041328382389,5825.994557662028,False,,,392.3926108194564,1.5916157281026244e-12
逐时段独立,20.0,14,36679.76837898464,4.420593992973287,49818.902952483186,26.373793469580274,4.359772257602512,21.96978143267874,7388.851200606357,5004.540464113854,False,,,253.4017325636857,1.3642420526593924e-12
逐时段独立,20.0,15,35390.71420898664,0.7508924635211371,48979.00900595843,27.743098671756997,1.9580167547736727,20.406204784662826,6937.938861291514,5996.273278244644,False,,,756.025381780949,5.6843418860808015e-12
逐时段独立,20.0,16,34402.204614787275,-2.0632136106379906,47583.13608703672,27.70084646825198,-1.1598471182511783,20.91431589505317,6076.601111694006,6750.465422561987,False,,,398.3890088555581,6.59383658785373e-12
逐时段独立,20.0,17,37506.706843750406,6.774736603534364,50804.3413721761,26.174209072038835,6.686579501150081,24.381442326302484,8609.420846226967,5015.766952880698,False,,,496.6861980803436,1.5916157281026244e-11
逐时段独立,20.0,18,35059.51271478367,-0.19197763311364083,48659.917765500344,27.94991375912127,-0.7715510649466628,23.157979834820008,6211.632525145116,6772.625347618021,False,,,324.54163231417107,1.1368683772161603e-12
逐时段独立,20.0,19,35625.05473727364,1.4180171003924988,49250.738158516244,27.665947619683553,1.369816330636775,24.68664791676926,7355.446494678681,6822.74010220369,False,,,416.2674283295329,5.9117155615240335e-12
逐时段独立,20.0,20,35620.9041519906,1.406201142990717,49710.067369175464,28.342675765354844,1.9399534088319736,21.318267264374054,7125.6954683075255,6304.017690668226,False,,,856.3697339001624,1.8189894035458565e-12
逐时段独立,20.0,21,35180.415255785396,0.15220979512250413,47950.38887889864,26.631637243577977,-0.47861106325781666,17.289157181186496,6285.300353483595,6541.89966155545,False,,,480.3312579843249,4.547473508864641e-12
逐时段独立,20.0,22,35138.98987625186,0.034279313866934176,48560.78681550687,27.63916694811264,-0.6440352208484601,21.535224420084912,6637.520643726546,7115.103764835346,False,,,212.1581161542653,9.094947017729282e-12
逐时段独立,20.0,23,34699.91734109063,-1.2156799130785758,48510.80881781474,28.469720075358346,-1.1604802883764531,18.564545526239396,5836.372375709874,6708.165254872944,False,,,270.6508188824233,1.3642420526593924e-12
逐时段独立,20.0,24,34039.09825697199,-3.0969110204455297,47381.808451233024,28.15998508793476,-3.13132348666203,20.353020061090323,5830.683790534965,7719.6766611493895,False,,,402.78659302046503,1.0231815394945443e-11
逐时段独立,20.0,25,36256.27850557095,3.21499575486655,49536.212988724204,26.808538000626196,2.2158752501089785,22.026391699500905,7438.608037742706,6282.740408278364,False,,,475.75316432770455,1.5916157281026244e-12
逐时段独立,20.0,26,34150.10562826352,-2.780893331127163,48448.101116099104,29.511983253115407,-3.1890942471488937,21.75755682609802,5469.044358234478,7577.720517756028,False,,,517.1703158610633,2.5011104298755527e-12
逐时段独立,20.0,27,33371.6320224956,-4.9970653495064115,46979.94158965216,28.966212189063125,-4.037239980645213,18.451462607632013,5274.023793758792,7739.723301352457,False,,,784.3848541838146,1.1823431123048067e-11
逐时段独立,20.0,28,34548.92552191343,-1.6455260147130761,47743.88448808064,27.63696148238915,-0.47708376376087713,20.401028090417178,5847.527271442696,6330.356558102916,False,,,530.0008974819627,1.2505552149377763e-11
逐时段独立,20.0,29,34934.9677773445,-0.5465342980261375,48863.49026769222,28.50496846222433,0.4793459211957618,22.4800479423309,6675.811542209069,6624.541650673769,False,,,524.8375848127603,4.774847184307873e-12
逐时段独立,20.0,30,34400.081439552276,-2.069257902327598,48449.34670953889,28.99784253895944,-1.898284661418892,19.645526410073597,5117.982010576178,6419.979455067996,False,,,533.6546792671063,8.640199666842818e-12
逐时段独立,20.0,31,36714.627321681764,4.519831029172407,50562.31147012005,27.38736372173494,3.2387460509398114,24.22821794937867,7219.036908946915,5597.7396498126955,False,,,431.09473726385454,2.9558577807620168e-12
逐时段独立,20.0,32,35516.841718946635,1.1099544230405756,48423.29245637012,26.65339361021833,0.7344632630519765,19.833449994631525,6540.578310685193,6073.998032945799,False,,,411.16722237882135,2.5011104298755527e-12
逐时段独立,20.0,33,35159.949382854174,0.09394719689717673,48413.79571587934,27.376176845968743,1.345310096956931,20.51222566727468,7131.44480868832,6467.144137241743,False,,,414.61609899593424,2.5011104298755527e-12
逐时段独立,20.0,34,34765.072090812755,-1.030196253608527,48205.915891371274,27.882145898537722,-1.973945728486004,23.020440569694475,5501.684957542344,6655.535257439282,False,,,344.5348574640131,9.094947017729282e-13
逐时段独立,20.0,35,34659.85283273506,-1.3297362429141315,47944.856327136804,27.708923359276874,-0.5192961117864159,16.642240260609185,5727.2611903693905,6090.063586896511,False,,,415.6382658363049,6.59383658785373e-12
逐时段独立,20.0,36,35967.81942397728,2.393805491845806,49717.35578668278,27.65540553222349,0.9195599080890071,22.69501107470787,7106.37795044087,6674.996072850703,False,,,209.25081595578075,5.9117155615240335e-12
逐时段独立,20.0,37,35519.8273588928,1.1184539940685712,48805.60110900072,27.221821774996567,0.05753636066794243,22.80157424623143,6439.539278436912,6363.416214859923,False,,,340.22640883050406,8.640199666842818e-12
逐时段独立,20.0,38,35217.57061032884,0.2579842959688285,48733.89071190324,27.734949752889403,-1.1690502351975662,21.088745241707876,5983.1066923088765,6566.766965001974,False,,,429.270944085477,4.547473508864641e-12
逐时段独立,20.0,39,34376.20727133694,-2.137223294049146,47546.134387014186,27.69925943606095,-1.5695887367132566,22.621190795782166,5996.92868223316,6917.678950927834,False,,,734.5954861243059,1.5916157281026244e-12
逐时段独立,20.0,40,36196.728589448496,3.045468031858879,49751.63467490411,27.24514716758247,1.9538525407508667,19.127600901744596,6719.822258239321,5780.2828827579615,False,,,357.3192381331884,9.777068044058979e-12
逐时段独立,20.0,41,34020.35833392499,-3.150260154925667,47431.33289356333,28.274504934813418,-3.3133795665916344,23.17955884475628,6020.793993046231,7904.235561328583,False,,,438.1891720493592,5.002220859751105e-12
逐时段独立,20.0,42,34596.360206643614,-1.5104881403127217,48611.53732497829,28.830968715595827,-1.76428417330734,18.709367293260964,6146.435391739073,7453.191553624144,False,,,563.9366548215799,6.821210263296962e-12
逐时段独立,20.0,43,34136.50503704133,-2.819611727584927,47892.711163242515,28.722963875052088,-4.361903748725638,25.39950425718803,5880.160772727717,8566.852988709996,False,,,301.9681928186087,5.002220859751105e-12
逐时段独立,20.0,44,34274.498598691556,-2.4267692885094854,47989.24071714055,28.57878539751606,0.002935277150473148,23.63542831187623,6846.468647541039,7144.594696284356,False,,,790.4928042436977,1.3642420526593924e-12
逐时段独立,20.0,45,35206.75023972206,0.22718067926356597,48494.87765040539,27.401094825882602,1.8344996648339995,19.003271002420142,6878.042307563993,5951.506865368262,False,,,722.6423606120786,5.9117155615240335e-12
逐时段独立,20.0,46,36978.320454612214,5.270517164590905,50321.61327911318,26.5160275178207,4.595148723072251,23.131142279825976,7457.9588444139135,4891.014048836401,False,,,395.4757951564112,1.3642420526593924e-12
逐时段独立,20.0,47,36420.16557806977,3.681552284920906,50104.25847069649,27.31123722872752,3.4644269274758166,23.434599715574933,7425.016655836434,5669.286324239573,False,,,597.1778203275858,6.366462912410498e-12
逐时段独立,20.0,48,35101.91192394534,-0.07127483696318869,47692.759272481926,26.399913824657514,0.8048793565626822,21.69389253246751,6826.672180486378,6360.71039045262,False,,,565.4263585311116,8.86757334228605e-12
逐时段独立,20.0,49,35747.143658919435,1.7655819374027464,49327.05151886397,27.530345807819504,2.2661692559162283,21.46032009021591,6773.735612463401,5710.389515491373,False,,,568.4636267927856,5.002220859751105e-12
逐时段独立,20.0,50,34862.63709604151,-0.7524465226491863,48077.90644312869,27.48719801832368,-0.30324172028396434,23.466188683892835,6859.503182894472,7092.555682359431,False,,,695.396682665171,1.4779288903810084e-12
逐时段独立,20.0,51,33803.991818609815,-3.7662160632608126,47363.51942669969,28.628631850457715,-3.945886780152219,21.31723681702866,5594.5613322104855,7977.796720043918,False,,,387.9293966949927,9.777068044058979e-12
逐时段独立,20.0,52,34110.57068905281,-2.8934420744344838,47827.97243943897,28.680709322887342,-1.0908041688287407,21.523734387300404,6832.954231226154,7619.0022962502535,False,,,745.8815166370816,2.5011104298755527e-12
逐时段独立,20.0,53,35458.19985978011,0.9430117721559672,49255.02990467196,28.01100734603998,0.035687362940795,19.337930958621055,6964.52984694626,7081.624846890853,False,,,352.8141499905879,1.1596057447604835e-11
逐时段独立,20.0,54,36258.110859511085,3.2202121315038763,49820.32225057988,27.22224742516782,2.383894540300213,18.447691078586786,7434.7127446339155,6294.642232836166,False,,,304.7764625400637,3.410605131648481e-12
逐时段独立,20.0,55,35008.7809881743,-0.33640158290810956,48819.80367410714,28.289795629100155,-2.092958891888208,24.0921697180176,5958.280044165321,7278.405147973995,False,,,356.3305427671339,6.366462912410498e-12
逐时段独立,20.0,56,35876.321017899565,2.133326259443696,49542.092276301584,27.58416253836544,0.9359732762295181,18.07015744368454,6066.671895359412,5696.218960626385,False,,,299.136844564574,5.9117155615240335e-12
逐时段独立,20.0,57,33592.40109069189,-4.368576178087871,47005.30294911934,28.534869508119492,-3.2689258848311753,18.595875739229882,5314.550213591783,7342.182527417586,False,,,511.86894420600476,8.952838470577262e-13
逐时段独立,20.0,58,35240.960394494294,0.32457073486585053,48660.119568696726,27.577324702742896,1.2041857777315812,22.10141218396802,7253.474158632597,6780.342255923173,False,,,516.5545909998086,2.0463630789890885e-12
逐时段独立,20.0,59,34103.689716897985,-2.9130309440323496,47962.56954322457,28.895198815060898,-2.3522991443981067,21.928754961969698,5605.7779890276115,7129.082459651361,False,,,402.7697295361471,1.1596057447604835e-11
逐时段独立,20.0,60,34759.755108943995,-1.0453327288242187,47902.10970347525,27.435857576806878,-1.224575525239846,22.730874580181464,5932.597276591916,6672.420409687358,False,,,425.1320877316238,1.1368683772161603e-12
逐时段独立,20.0,61,36819.02973998742,4.81704562499917,50121.71313223435,26.540759604826217,4.428743952632086,19.237033113252,7706.433959806465,5281.168010737057,False,,,279.29361775721543,3.183231456205249e-12
逐时段独立,20.0,62,36614.91134730335,4.235957882330296,49217.947068628615,25.60658554846227,4.493856802969365,20.94518859648309,7770.476180571499,5219.058640956738,False,,,383.40678794266387,9.094947017729282e-13
逐时段独立,20.0,63,36512.011648605585,3.9430212544677596,50912.11670563071,28.284239565770243,2.196982118028501,19.14764764056095,6797.7664810709375,5681.056485934127,False,,,361.782798994744,4.774847184307873e-12
逐时段独立,20.0,64,36060.489415441,2.6576200136275103,49115.42682513961,26.580115970847014,1.2364089222437258,15.06727734538027,6354.146575282288,5634.073295154936,False,,,265.9367897097027,3.865352482534945e-12
逐时段独立,20.0,65,35494.36579720877,1.0459695833829645,48719.37444488726,27.145275977709847,1.055797461436847,18.787908766446396,6384.7539753899955,5972.1565069044555,False,,,500.52865045537123,1.0231815394945443e-11
逐时段独立,20.0,66,34857.57727436142,-0.7668509098272649,48245.31046514983,27.749294308011727,-0.8634727817849241,25.62333820185679,6146.479386044462,6668.834103236894,False,,,617.3083635676903,9.322320693172514e-12
逐时段独立,20.0,67,34460.2600715512,-1.8979403401749233,47977.425068410084,28.174010959498176,-2.3062426213877663,22.17636973817661,6032.50357430349,7376.640320275301,False,,,243.08464818523635,9.094947017729282e-13
逐时段独立,20.0,68,36300.21387418409,3.340071716101714,50097.060353094654,27.54023166562564,2.0469300954989222,22.763920770541006,7480.781204856538,6520.268451901777,False,,,345.555480587853,7.958078640513122e-12
逐时段独立,20.0,69,35109.85121151893,-0.048673136872030814,48458.98098487914,27.547277103341475,-0.30101006006235664,14.53032668976841,5364.954534213986,5638.380075996165,False,,,489.97962932704706,1.0459189070388675e-11
逐时段独立,20.0,70,34581.933074937726,-1.5515595464017211,48153.961444003224,28.18465597030474,-1.2510553989696693,16.201713748361367,5257.18664698504,6140.409100324364,False,,,584.1089677609539,5.229594535194337e-12
逐时段独立,20.0,71,34207.01417666191,-2.618885099078378,47677.64851974005,28.25356275173862,-3.042472992819323,15.81218380384392,4585.62811640302,6373.103597261916,False,,,328.3237380288307,9.094947017729282e-13
逐时段独立,20.0,72,35548.71103463713,1.2006805377795495,48265.98903137664,26.348321565465678,2.1823149878178683,18.23080180055994,7460.83138736711,6178.238204448529,False,,,409.07130495821673,4.774847184307873e-12
逐时段独立,20.0,73,35544.519544667695,1.1887481322146782,48921.62125056304,27.34394601802242,0.7728547191288015,18.520736713970713,6338.610044276265,5977.647606857101,False,,,457.0013938137896,4.774847184307873e-12
逐时段独立,20.0,74,37285.499611194646,6.145000058299024,50881.147005889434,26.72040273211826,4.656223215433353,23.65115002931852,7524.532415751171,4992.929290236212,False,,,293.5861504754513,6.366462912410498e-12
逐时段独立,20.0,75,35252.15514867031,0.35644015313989563,49531.62685156493,28.828997976761315,-0.6541758692411026,20.010840346982633,6216.354873407125,6825.508723719526,False,,,359.52303243498363,6.59383658785373e-12
逐时段独立,20.0,76,36390.3916694349,3.596791410942035,50097.26444493288,27.360521432392037,2.862448980750898,20.417869466525822,7581.794871224636,6116.539058861017,False,,,460.1005501297662,1.5234036254696548e-11
逐时段独立,20.0,77,33835.788963421015,-3.675695405819354,47781.38554740821,29.186254069904507,-2.3106527348208394,17.903246783209994,5434.409607129048,7063.696874971552,False,,,646.81602746705,9.322320693172514e-12
逐时段独立,20.0,78,35870.27238713467,2.116106913596447,48482.80752506503,26.014448794884313,2.6926813170058628,16.436022970464645,6399.971224898205,4943.075497649545,False,,,353.76247298383316,9.094947017729282e-12
逐时段独立,20.0,79,36103.5060126885,2.780080400774177,48946.61720768167,26.239016969241295,4.674523434525879,25.120964575708957,8241.097503253768,5743.279730421471,False,,,895.5956243426975,1.8189894035458565e-12
逐时段独立,20.0,80,35682.94283776916,1.5828139381590702,49558.2882687243,27.998032046057826,2.1008780520822556,22.549638702966092,7370.939125246806,6391.291127827968,False,,,409.124583238432,7.275957614183426e-12
逐时段独立,20.0,81,35246.77901303634,0.34113527797041937,48305.4778984821,27.033577667712304,1.9097398916246178,18.113492576886067,7255.179582268752,6243.490405601215,False,,,612.0144079237106,6.59383658785373e-12
逐时段独立,20.0,82,36418.54875113841,3.6769494742703124,49574.514293928936,26.53775983520155,2.819755913604971,17.77061288227249,6985.871560130972,5434.8585600141505,False,,,413.2927359322038,2.0463630789890885e-12
逐时段独立,20.0,83,34873.845889849385,-0.7205371361102618,48554.308802182626,28.175589870034923,-2.0423591293275645,21.712738661739895,5572.834882399498,6918.825850953333,False,,,159.57284842280117,5.002220859751105e-12
逐时段独立,20.0,84,35665.166009661,1.53220655887615,49256.86422936114,27.593510939736948,0.6993210669514083,21.68827591133284,6574.375891164028,6283.147465927366,False,,,232.99451887003602,9.094947017729282e-13
逐时段独立,20.0,85,35878.02327787577,2.1381722823522735,50300.414329675215,28.672509449471505,0.9795994944837627,21.349260307334983,6182.1375211759005,5979.495627312838,False,,,264.8347799113274,5.229594535194337e-12
逐时段独立,20.0,86,35158.18061745137,0.08891184519901991,48429.56473934595,27.40347594144786,-0.5863746406410297,22.414905482509827,6337.200758070028,6679.785592707033,False,,,184.29559953131564,7.048583938740194e-12
逐时段独立,20.0,87,35652.46875969564,1.4960598098083606,48925.21477859968,27.128641292566492,0.29277599409038846,22.151163092852926,6876.482215452101,6700.663184400344,False,,,377.60947971437986,8.412825991399586e-12
逐时段独立,20.0,88,34847.98186530992,-0.7941672849583933,47440.38272395114,26.543632524877825,-0.6057730907971015,17.750784657888868,5624.428439305489,5912.132801222414,False,,,466.5953914268952,1.1368683772161603e-12
逐时段独立,20.0,89,34028.27445583159,-3.127724403252773,47422.86756612371,28.245008785298506,-2.091974599132407,21.465844758475992,5717.801919320475,7012.066613880815,False,,,568.5634372431485,2.9558577807620168e-12
逐时段独立,20.0,90,34896.78725445777,-0.655227265702535,48968.10850058007,28.73568466700243,-1.5431919713290942,21.519810987796326,6091.851784622568,7318.130429469161,False,,,461.09135715723556,7.958078640513122e-12
逐时段独立,20.0,91,35988.93337491885,2.4539130496710833,49735.624185624794,27.639526065662974,2.1670794547994143,18.592457029975773,7039.197440800552,5901.935069854304,False,,,637.9624150021767,2.0463630789890885e-12
逐时段独立,20.0,92,34420.69132547056,-2.010585325459652,48326.979054170384,28.7754128250228,-2.110518069905476,23.12209383906563,6699.465869338133,8122.4028000787785,False,,,750.4510992188191,2.7284841053187847e-12
逐时段独立,20.0,93,34764.276046136976,-1.0324624472505075,47789.802548095875,27.255870096659113,0.16517242280293942,16.145910511543235,6106.877358902206,6088.177447102345,False,,,533.5684797451954,2.0463630789890885e-12
逐时段独立,20.0,94,35640.30785534896,1.461439938650729,48805.74332062711,26.975176627857955,1.9993702197438568,17.52762692410381,6577.8199020149,5525.074367711723,False,,,452.3726415546674,9.094947017729282e-13
逐时段独立,20.0,95,35220.73655312022,0.26699715623033077,48908.66783213915,27.986718685525585,-0.07458904587857029,19.10631967359911,6381.772399058287,6595.693514440933,False,,,347.1998792707715,6.366462912410498e-12
逐时段独立,20.0,96,35614.226105077716,1.3871899644535035,48638.09679667504,26.777097685466288,-0.6062316321402528,28.941620657646386,7083.098865654902,7379.017533330027,False,,,185.29552196293048,4.092726157978177e-12
逐时段独立,20.0,97,34944.751471182964,-0.5186819105327864,48689.80791936103,28.229843237299935,-0.1405793453012727,19.900624541480465,6374.755106099543,6636.951183019526,False,,,640.5711976611149,2.0463630789890885e-12
逐时段独立,20.0,98,35118.924012249976,-0.022844532074773306,48091.113699105714,26.974192712648627,-0.10047618998064722,19.264118277679774,6065.203503763994,6094.672944047958,False,,,586.2985573199539,1.659827830735594e-11
逐时段独立,20.0,99,34744.78064941904,-1.087962277139897,48825.89047306031,28.839432700998103,-1.5284857140915098,24.28810423698646,5884.198565912592,6961.625826973584,False,,,510.1876296931629,3.183231456205249e-12
逐时段独立,20.0,100,36059.71167863021,2.655405939129709,49466.81851141999,27.1032325026009,2.6261898851486665,20.37179642587434,7340.187764198294,5958.914395700671,False,,,480.4426656402318,6.821210263296962e-12
一小时相关块,5.0,1,35861.38761801836,2.0908136004263707,48495.94582186861,26.05281326042901,2.0304264087119828,8.251317491722608,2237.343002255813,1052.643996182852,False,,,189.8200554833826,8.640199666842818e-12
一小时相关块,5.0,2,35680.19418136323,1.57498901593971,48703.992092023866,26.74071950006232,1.479943543264528,3.9024210217385784,1486.6568613123534,683.7190277440701,True,35942.03254880318,0.7338479328588339,0.0,3.637978807091713e-12
一小时相关块,5.0,3,36822.544465598854,4.827051406177405,49124.65034569742,25.04263296232508,4.6733361263737505,11.682114504631775,3718.903878216295,1037.5865649437817,False,,,18.063227743717555,1.5916157281026244e-12
一小时相关块,5.0,4,35481.50756054219,1.009364534611835,48621.78446206663,27.025492887403427,0.568909837850029,5.076072750436303,1609.5960825788613,1324.1122013511037,False,,,139.0401319367371,8.640199666842818e-12
一小时相关块,5.0,5,34500.017013850476,-1.7847595946658226,47787.127876573504,27.804790647894777,-1.9482589504105863,6.039539280928691,845.3484608783397,2022.9182783215533,False,,,191.8740939970375,5.6843418860808015e-12
一小时相关块,5.0,6,35641.30636606322,1.4642825160850719,47903.96153658849,25.598415615708937,2.1695908996591795,7.984516954332154,2474.363818862339,1189.1480614388588,False,,,266.0825987361613,1.5916157281026244e-12
一小时相关块,5.0,7,34423.69460930495,-2.00203552550791,46987.12328505043,26.738024797833713,-1.4606914028699292,4.801712208064217,985.3248214763987,1766.712075749542,False,,,219.0523461701462,4.547473508864641e-12
一小时相关块,5.0,8,34270.235270707424,-2.4389062037672433,47489.46126584175,27.83612541135029,-3.1772858033820017,11.38605084125113,1383.4917929733988,3182.1310705244973,False,,,8.216969808640282,6.821210263296962e-12
一小时相关块,5.0,9,34783.15960315149,-0.9787044131271039,46819.23250492646,25.707539952750178,-0.00897478800713225,8.001295429086703,2078.216287428477,1949.3344596592708,False,,,171.8159772656727,4.092726157978177e-12
一小时相关块,5.0,10,35262.45194874676,0.38575326027570994,47960.78287539646,26.47648800821358,0.7011036150294414,4.068281133670389,1788.4224131576652,1375.3602506642196,False,,,127.7693325231595,1.659827830735594e-11
一小时相关块,5.0,11,35860.15847793846,2.0873144633566474,49039.53994385156,26.87501041201243,1.4922252328640084,7.570600870038934,2543.5343605052294,1773.8470270638477,True,36714.875138052485,2.3834715081916262,0.0,2.2737367544323206e-12
一小时相关块,5.0,12,35473.600178682376,0.9868536642541073,48225.30166421163,26.441932026300602,0.8424942731554808,5.525319989619524,1766.9271881592585,1213.1287181369985,False,,,6.798387807768108,1.0800249583553523e-12
一小时相关块,5.0,13,34823.75167669125,-0.8631462016729489,47826.07114481817,27.18667696695317,0.20158478352723108,5.472824048367597,1447.552832390665,1388.458734888035,False,,,294.6189640121279,1.2505552149377763e-12
一小时相关块,5.0,14,35516.42776711281,1.108775977857223,47993.95064422097,25.99811582422961,1.9073441777172073,5.214083846111555,2140.3335377345743,1005.2858139790211,False,,,229.35881925778426,1.1596057447604835e-11
一小时相关块,5.0,15,34835.48187361304,-0.82975247580282,47549.87626205452,26.739069347668828,-0.645201600670986,4.443937645205869,1328.2958564909109,1641.5355031410484,False,,,89.16682711099304,8.810729923425242e-13
一小时相关块,5.0,16,35682.10538765279,1.5804298707983555,48603.87679250442,26.58588626585524,1.1160200497880357,3.908342506059248,1716.2566929765746,1042.418581466469,False,,,70.61916617686356,2.9558577807620168e-12
一小时相关块,5.0,17,36307.72093054751,3.3614429329673134,49215.32990500232,26.226805752129803,2.892738389954541,6.904067077254179,2829.6644833429737,1163.681304296294,False,,,24.00286949942067,6.139089236967266e-12
一小时相关块,5.0,18,34039.8007299405,-3.0949112083453647,46905.04728614745,27.428277553419,-2.482506217788305,8.36933838001285,1138.5479134460468,2588.9104236888725,False,,,170.70629088033917,9.777068044058979e-12
一小时相关块,5.0,19,35864.2603390848,2.098991712050054,48520.09912044533,26.08370347707643,0.8212568423546118,5.94729839091642,2078.1737432105347,1520.3507432919703,True,36477.3545613405,1.7094851990786766,0.0,2.9558577807620168e-12
一小时相关块,5.0,20,35272.87017388748,0.4154120423679551,48404.13102488441,27.12838878203637,1.0606366108738774,5.519087573483733,1923.0902560774055,1402.2243590759958,False,,,60.20129056886249,2.9558577807620168e-12
一小时相关块,5.0,21,35348.15239715757,0.6297267673071296,48012.66679927491,26.377444217092727,1.55746614388943,6.0130711992133365,1871.1208406419557,1029.3607002251433,False,,,144.74077056743997,2.7284841053187847e-12
一小时相关块,5.0,22,35428.36015260458,0.8580635817625443,48579.121843677756,27.070809829356058,-0.09583707158211663,5.318593809079605,1423.3108185204355,1485.362118984603,False,,,0.13776341165714712,3.410605131648481e-12
